Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,HSOC Zones as of 2018-06-05,OWED Public Spaces,Central Market/Tenderloin Boundary Polygon - Updated,Parks Alliance CPSI (27+TL sites),ESNCAG - Boundary File,"Areas of Vulnerability, 2016"
2020/08/18 06:35:00 AM,2020/08/18,06:35,2020,Tuesday,2020/08/18 06:50:00 AM,95383203074,953832,200496170,202310444,II,Initial,,03074,Robbery,Robbery - Other,"Robbery, W/ Force",Cite or Arrest Adult,FOLSOM ST \ DORE ST,24234000,Southern,South of Market,6,37.77328477975284,-122.41222500728585,"(37.77328477975284, -122.41222500728585)",32,1,10,34,1,,,,,2
2020/08/17 02:00:00 AM,2020/08/17,02:00,2020,Monday,2020/08/18 08:52:00 PM,95401705013,954017,200497974,202312994,II,Initial,,05013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,FRANKLIN ST \ CALIFORNIA ST,26500000,Northern,Pacific Heights,2,37.79016047050102,-122.42397496619338,"(37.79016047050102, -122.42397496619338)",102,4,6,30,,,,,,1
2020/08/17 10:10:00 PM,2020/08/17,22:10,2020,Monday,2020/08/17 10:10:00 PM,95374365010,953743,200495934,202303431,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,FULTON ST \ MASONIC AVE,26379000,Park,Lone Mountain/USF,5,37.77580159111132,-122.4464708309722,"(37.77580159111132, -122.4464708309722)",12,7,11,18,,,,,,1
2020/08/18 07:00:00 PM,2020/08/18,19:00,2020,Tuesday,2020/08/18 07:05:00 PM,95401528160,954015,200497811,202312945,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Open or Active,MINNESOTA ST \ 20TH ST,23644000,Bayview,Potrero Hill,10,37.76042434546984,-122.39045425273757,"(37.76042434546984, -122.39045425273757)",55,2,9,26,,,,,,1
2020/08/18 08:57:00 AM,2020/08/18,08:57,2020,Tuesday,2020/08/18 09:50:00 AM,95385964070,953859,200496471,202310803,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,VAN NESS AVE \ OAK ST,30705000,Tenderloin,Tenderloin,6,37.7754222198843,-122.41939688941916,"(37.7754222198843, -122.41939688941916)",21,4,10,36,1,,1,,,2
2020/08/17 03:11:00 PM,2020/08/17,15:11,2020,Monday,2020/08/17 03:48:00 PM,95366903024,953669,200495194,202302327,II,Initial,,03024,Robbery,Robbery - Commercial,"Robbery, Comml. Establ., W/ Force",Open or Active,ARLETA AVE \ BAY SHORE BLVD \ SAN BRUNO AVE,20298000,Ingleside,Visitacion Valley,10,37.71217948507751,-122.40245948022154,"(37.71217948507751, -122.40245948022154)",89,9,9,40,,,,,,2
2020/08/15 03:00:00 PM,2020/08/15,15:00,2020,Saturday,2020/08/16 09:13:00 PM,95378206244,953782,206122509,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,09TH AVE \ LINCOLN WAY,27156000,Richmond,Inner Sunset,5,37.7659246615714,-122.46644249108988,"(37.7659246615714, -122.46644249108988)",109,10,11,14,,,,,,1
2020/07/04 12:00:00 AM,2020/07/04,00:00,2020,Saturday,2020/08/16 11:30:00 AM,95388005071,953880,200403272,201880713,IS,Initial Supplement,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/16 12:00:00 PM,2020/08/16,12:00,2020,Sunday,2020/08/18 05:32:00 PM,95399305173,953993,200497548,202312528,II,Initial,,05173,Burglary,Burglary - Other,"Burglary, Other Bldg. Under Constr., Unlawful Entry",Open or Active,LAGUNA ST \ CHESTNUT ST,26740000,Northern,Marina,2,37.80144493435495,-122.43131132204577,"(37.80144493435495, -122.43131132204577)",17,4,6,13,,,,,,1
2020/08/18 10:15:00 AM,2020/08/18,10:15,2020,Tuesday,2020/08/18 10:15:00 AM,95384872000,953848,200488666,,IS,Initial Supplement,,72000,Non-Criminal,Non-Criminal,Found  Property,Cite or Arrest Adult,SANTIAGO ST \ 24TH AVE,23262000,Taraval,Sunset/Parkside,4,37.744681182378415,-122.48118121642418,"(37.744681182378415, -122.48118121642418)",40,10,7,35,,,,,,1
2020/08/18 12:16:00 PM,2020/08/18,12:16,2020,Tuesday,2020/08/18 12:16:00 PM,95393916623,953939,200497059,202311470,II,Initial,,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)",53,3,2,20,3,50,,24,,2
2020/08/18 12:44:00 PM,2020/08/18,12:44,2020,Tuesday,2020/08/18 12:51:00 PM,95392664020,953926,200497190,202311597,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,CHURCH ST \ MARKET ST,25881000,Mission,Castro/Upper Market,8,37.76750445867602,-122.42894856756236,"(37.76750445867602, -122.42894856756236)",28,3,5,5,5,,,,,1
2020/08/16 04:30:00 PM,2020/08/16,16:30,2020,Sunday,2020/08/17 07:14:00 PM,95380906244,953809,206122292,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,FREMONT ST \ FOLSOM ST,24498000,Southern,Financial District/South Beach,6,37.787996308614986,-122.39359716503304,"(37.787996308614986, -122.39359716503304)",32,1,10,8,,,,,1,1
2020/08/16 03:00:00 AM,2020/08/16,03:00,2020,Sunday,2020/08/17 02:46:00 PM,95379706374,953797,206122543,,II,Coplogic Initial,true,06374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,18TH AVE \ LAKE ST,27634000,Richmond,Outer Richmond,1,37.7860797937744,-122.47764405844487,"(37.7860797937744, -122.47764405844487)",2,8,4,29,,,,,,1
2020/08/14 04:00:00 PM,2020/08/14,16:00,2020,Friday,2020/08/18 01:15:00 PM,95389709031,953897,200496954,202311705,II,Initial,,09031,Stolen Property,Stolen Property,"Money, Property or Labor, Fraudulently Obtaining",Open or Active,OSAGE ALY \ 25TH ST,24085000,Mission,Mission,9,37.75060506722863,-122.41886139378913,"(37.75060506722863, -122.41886139378913)",53,3,2,20,3,,,,,2
2020/08/18 11:08:00 AM,2020/08/18,11:08,2020,Tuesday,2020/08/18 11:34:00 AM,95391306224,953913,200496744,202311266,II,Initial,,06224,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, >$950",Open or Active,MISSION ST \ 10TH ST,24414000,Southern,South of Market,6,37.77527205930737,-122.4159081801724,"(37.77527205930737, -122.4159081801724)",32,1,10,34,1,,1,,,2
2020/08/18 06:05:00 PM,2020/08/18,18:05,2020,Tuesday,2020/08/18 06:07:00 PM,95399865015,953998,200497651,202312794,II,Initial,,65015,Other Miscellaneous,Other,"Driving, No License Issued",Cite or Arrest Adult,GEARY BLVD \ PARKER AVE,26930000,Richmond,Lone Mountain/USF,1,37.78159882085253,-122.45417599414208,"(37.78159882085253, -122.45417599414208)",11,8,4,18,,,,,,1
2020/08/17 08:34:00 PM,2020/08/17,20:34,2020,Monday,2020/08/17 11:36:00 PM,95375305071,953753,200495984,202303613,II,Initial,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Open or Active,CORTLAND AVE \ WOOL ST,21222000,Ingleside,Bernal Heights,9,37.739121436821975,-122.41713881998882,"(37.739121436821975, -122.41713881998882)",,9,2,2,,,,,,1
2020/08/18 06:30:00 PM,2020/08/18,18:30,2020,Tuesday,2020/08/18 07:16:00 PM,95398471000,953984,200497758,202312971,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,GEARY BLVD \ PRESIDIO AVE,26834000,Richmond,Lone Mountain/USF,2,37.782488031626265,-122.4458205129012,"(37.782488031626265, -122.4458205129012)",13,8,6,18,,,,,,1
2020/08/17 06:32:00 PM,2020/08/17,18:32,2020,Monday,2020/08/17 06:43:00 PM,95373204134,953732,200495649,202302875,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,VICENTE ST \ 20TH AVE,23168000,Taraval,Sunset/Parkside,4,37.73927734051436,-122.47648596963732,"(37.73927734051436, -122.47648596963732)",40,10,7,35,,,,,,1
2020/08/16 12:00:00 PM,2020/08/16,12:00,2020,Sunday,2020/08/18 04:15:00 PM,95394619055,953946,200497429,202312415,II,Initial,,19055,Disorderly Conduct,Intimidation,"Phone Calls, Threatening",Open or Active,MONTEREY BLVD \ COLON AVE,22646000,Out of SF,West of Twin Peaks,7,37.73118773268335,-122.4566074986917,"(37.73118773268335, -122.4566074986917)",70,9,8,41,,,,,,1
2020/08/18 11:15:00 AM,2020/08/18,11:15,2020,Tuesday,2020/08/18 11:15:00 AM,95386375000,953863,200447656,,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,SYCAMORE ST \ VALENCIA ST,24172000,Mission,Mission,8,37.76257883049033,-122.42166247826907,"(37.76257883049033, -122.42166247826907)",53,3,5,20,3,,,,,1
2020/07/04 12:00:00 AM,2020/07/04,00:00,2020,Saturday,2020/08/16 11:30:00 AM,95388605051,953886,200435281,202030314,IS,Initial Supplement,,05051,Burglary,Burglary - Commercial,"Burglary, Store, Forcible Entry",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/17 11:06:00 PM,2020/08/17,23:06,2020,Monday,2020/08/17 11:09:00 PM,95376664020,953766,200495962,202303543,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,BRANNAN ST \ DELANCEY ST,23600000,Southern,Financial District/South Beach,6,37.783609175905454,-122.38984639339479,"(37.783609175905454, -122.38984639339479)",31,1,10,8,,,,,1,1
2020/08/08 07:29:00 PM,2020/08/08,19:29,2020,Saturday,2020/08/08 08:30:00 PM,95382326210,953823,200475566,202212819,II,Initial,,26210,Other Miscellaneous,Intimidation,Threatening School or Public Employee,Cite or Arrest Adult,23RD ST \ PENNSYLVANIA AVE,23621000,Out of SF,Potrero Hill,10,37.75509563783832,-122.39288410139532,"(37.75509563783832, -122.39288410139532)",54,2,9,26,,,,,,2
2020/08/17 06:05:00 PM,2020/08/17,18:05,2020,Monday,2020/08/17 06:05:00 PM,95387704081,953877,200495605,202302792,IS,Initial Supplement,,04081,Assault,Aggravated Assault,Shooting into Inhabited Dwelling or Occupied Vehicle,Cite or Arrest Adult,PRAGUE ST \ PERSIA AVE,21626000,Ingleside,Excelsior,11,37.71894318707579,-122.42719260005414,"(37.71894318707579, -122.42719260005414)",90,9,1,7,,,,,,2
2020/08/17 12:00:00 PM,2020/08/17,12:00,2020,Monday,2020/08/18 09:46:00 AM,95384409024,953844,200496421,202310976,II,Initial,,09024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,GALILEE LN \ CLEARY CT \ LAGUNA ST,26513000,Northern,Western Addition,5,37.78392473449428,-122.42777887211062,"(37.78392473449428, -122.42777887211062)",101,4,11,39,,,,,,2
2020/08/17 04:30:00 PM,2020/08/17,16:30,2020,Monday,2020/08/17 04:42:00 PM,95373109040,953731,200495332,202302527,II,Initial,,09040,Fraud,Fraud,"Checks, Money Orders, Completed, Fraudulent Possession",Cite or Arrest Adult,23RD ST \ MISSION ST,24094000,Mission,Mission,9,37.753836586731786,-122.41859394629981,"(37.753836586731786, -122.41859394629981)",53,3,2,20,3,,,,,2
2020/08/15 04:00:00 PM,2020/08/15,16:00,2020,Saturday,2020/08/17 12:36:00 PM,95364104134,953641,200494685,202300952,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,FOLSOM ST \ 10TH ST,24233000,Southern,South of Market,6,37.772812159128556,-122.41282422762143,"(37.772812159128556, -122.41282422762143)",32,1,10,34,1,,,,,2
2020/07/21 01:00:00 AM,2020/07/21,01:00,2020,Tuesday,2020/07/21 03:13:00 PM,95378506244,953785,206122151,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STOCKTON ST \ EMMA ST,24978000,Central,Financial District/South Beach,3,37.79069395085125,-122.40719866123467,"(37.79069395085125, -122.40719866123467)",104,6,3,8,,,,,,2
2020/08/15 07:05:00 PM,2020/08/15,19:05,2020,Saturday,2020/08/18 03:16:00 PM,95397003401,953970,200497372,202312185,II,Initial,,03401,Robbery,Robbery - Commercial,"Shoplifting, Force against Agent",Open or Active,THORNTON AVE \ SAN BRUNO AVE,33183000,Bayview,Portola,9,37.730318019697776,-122.40470639531522,"(37.730318019697776, -122.40470639531522)",91,2,2,25,,,,,,2
2020/08/10 04:37:00 PM,2020/08/10,16:37,2020,Monday,2020/08/10 05:02:00 PM,95382627195,953826,200479461,202232419,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,23RD ST \ PENNSYLVANIA AVE,23621000,Out of SF,Potrero Hill,10,37.75509563783832,-122.39288410139532,"(37.75509563783832, -122.39288410139532)",54,2,9,26,,,,,,2
2020/08/17 09:58:00 PM,2020/08/17,21:58,2020,Monday,2020/08/17 09:58:00 PM,95376807045,953768,200487204,202303408,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,POLK ST \ OLIVE ST,25180000,Tenderloin,Tenderloin,6,37.78450084289595,-122.41945454389607,"(37.78450084289595, -122.41945454389607)",20,4,10,36,,,1,,,2
2020/07/30 04:02:00 PM,2020/07/30,16:02,2020,Thursday,2020/07/30 04:02:00 PM,95392816652,953928,200457194,202122257,IS,Initial Supplement,,16652,Drug Offense,Drug Violation,"Methamphetamine, Possession For Sale",Cite or Arrest Adult,PINE ST \ BUCHANAN ST,26532000,Northern,Pacific Heights,5,37.78836831158777,-122.43035591916887,"(37.78836831158777, -122.43035591916887)",102,4,11,30,,,,,,1
2020/08/18 02:57:00 PM,2020/08/18,14:57,2020,Tuesday,2020/08/18 03:10:00 PM,95393627171,953936,200497281,202312122,II,Initial,,27171,Other Miscellaneous,Intimidation,Threat or Force to Resist Executive Officer,Cite or Arrest Adult,GEARY BLVD \ 06TH AVE,27284000,Richmond,Inner Richmond,1,37.78101892065425,-122.46427917113807,"(37.78101892065425, -122.46427917113807)",5,8,4,11,,,,,,1
2020/08/02 07:02:00 PM,2020/08/02,19:02,2020,Sunday,2020/08/18 01:21:00 PM,95390006373,953900,200496976,202311736,II,Initial,,06373,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $200-$950",Open or Active,ARBALLO DR \ VIDAL DR,23107000,Taraval,Lakeshore,7,37.72120583892469,-122.48302284569624,"(37.72120583892469, -122.48302284569624)",42,10,8,16,,,,,,2
2020/08/07 05:00:00 PM,2020/08/07,17:00,2020,Friday,2020/08/18 04:30:00 PM,95395905013,953959,200497491,202311948,II,Initial,,05013,Burglary,Burglary - Residential,"Burglary, Apartment House, Unlawful Entry",Open or Active,LEAVENWORTH ST \ SUTTER ST,25164000,Central,Nob Hill,3,37.78838792971966,-122.41518527060464,"(37.78838792971966, -122.41518527060464)",50,6,3,21,,,,,,2
2020/08/15 02:30:00 PM,2020/08/15,14:30,2020,Saturday,2020/08/16 03:55:00 AM,95379228150,953792,206122270,,II,Coplogic Initial,true,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,01ST ST \ HOWARD ST,24532000,Southern,Financial District/South Beach,6,37.78853592966637,-122.39603476680188,"(37.78853592966637, -122.39603476680188)",32,1,10,8,,,,,,1
2020/08/18 11:50:00 AM,2020/08/18,11:50,2020,Tuesday,2020/08/18 12:28:00 PM,95390662050,953906,200496863,202311460,VI,Vehicle Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,SHOTWELL ST \ CESAR CHAVEZ ST,21290000,Bayview,Bernal Heights,9,37.7482307301352,-122.41491896442716,"(37.7482307301352, -122.41491896442716)",,3,2,2,3,,,,,1
2020/08/18 03:19:00 PM,2020/08/18,15:19,2020,Tuesday,2020/08/18 03:19:00 PM,95396716623,953967,200497316,202312199,II,Initial,,16623,Drug Offense,Drug Violation,"Cocaine, Base/rock, Possession For Sale",Cite or Arrest Adult,GEARY ST \ LARKIN ST,25170000,Northern,Tenderloin,6,37.78610103879033,-122.41808809883916,"(37.78610103879033, -122.41808809883916)",20,6,10,36,,,1,,,2
2020/08/15 08:35:00 PM,2020/08/15,20:35,2020,Saturday,2020/08/18 09:44:00 AM,95385705043,953857,200496512,202310964,II,Initial,,05043,Burglary,Burglary - Residential,"Burglary, Residence, Unlawful Entry",Open or Active,KING ST \ BERRY ST,34188000,Southern,Mission Bay,6,37.7717172446168,-122.39850261575857,"(37.7717172446168, -122.39850261575857)",34,1,10,4,,,,,,1
2020/08/18 04:00:00 PM,2020/08/18,16:00,2020,Tuesday,2020/08/18 05:53:00 PM,95398006313,953980,200497601,202312742,II,Initial,,06313,Larceny Theft,Larceny Theft - Bicycle,"Theft, Bicycle, $200-$950",Open or Active,01ST ST \ MINNA ST,24542000,Southern,Financial District/South Beach,6,37.789332651592396,-122.39703479662292,"(37.789332651592396, -122.39703479662292)",32,1,10,8,,,,,,1
2020/08/17 10:12:00 PM,2020/08/17,22:12,2020,Monday,2020/08/17 10:28:00 PM,95374803012,953748,200495928,202303451,II,Initial,,03012,Robbery,Robbery - Street,"Robbery, Street or Public Place, W/ Knife",Cite or Arrest Adult,MARY ST \ MISSION ST,24883000,Southern,South of Market,6,37.78211941829001,-122.40725467595034,"(37.78211941829001, -122.40725467595034)",32,1,10,34,,,1,,,2
2020/08/18 09:28:00 AM,2020/08/18,09:28,2020,Tuesday,2020/08/18 10:38:00 AM,95387307043,953873,200435786,202310918,VS,Vehicle Supplement,,07043,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Motorcycle",Open or Active,SUNNYDALE AVE \ TALBERT ST,20342000,Ingleside,Visitacion Valley,10,37.7093465928992,-122.4068661143003,"(37.7093465928992, -122.4068661143003)",75,9,9,40,,,,,,2
2020/08/13 09:00:00 PM,2020/08/13,21:00,2020,Thursday,2020/08/18 11:02:00 AM,95395061030,953950,200497344,202312262,II,Initial,,61030,Other,Other,"Death Report, Cause Unknown",Open or Active,BELVEDERE ST \ FREDERICK ST,26406000,Park,Haight Ashbury,5,37.76687212437122,-122.44907389954327,"(37.76687212437122, -122.44907389954327)",29,7,11,3,,,,,,1
2020/08/18 10:28:00 AM,2020/08/18,10:28,2020,Tuesday,2020/08/18 10:28:00 AM,95385175000,953851,200402484,,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,SYCAMORE ST \ VALENCIA ST,24172000,Mission,Mission,8,37.76257883049033,-122.42166247826907,"(37.76257883049033, -122.42166247826907)",53,3,5,20,3,,,,,1
2020/08/17 10:10:00 PM,2020/08/17,22:10,2020,Monday,2020/08/17 10:10:00 PM,95374362050,953743,200495934,202303431,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,FULTON ST \ MASONIC AVE,26379000,Park,Lone Mountain/USF,5,37.77580159111132,-122.4464708309722,"(37.77580159111132, -122.4464708309722)",12,7,11,18,,,,,,1
2020/08/18 02:20:00 AM,2020/08/18,02:20,2020,Tuesday,2020/08/18 02:20:00 AM,95376275000,953762,200495730,202303159,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,GOLDEN GATE AVE \ LEAVENWORTH ST,24334000,Tenderloin,Tenderloin,6,37.781863337992526,-122.41386560526722,"(37.781863337992526, -122.41386560526722)",21,5,10,36,1,,1,,,2
2020/08/18 12:23:00 AM,2020/08/18,00:23,2020,Tuesday,2020/08/18 10:37:00 AM,95388806372,953888,200496700,202311141,II,Initial,,06372,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, $50-$200",Open or Active,PINE ST \ BUCHANAN ST,26532000,Northern,Pacific Heights,5,37.78836831158777,-122.43035591916887,"(37.78836831158777, -122.43035591916887)",102,4,11,30,,,,,,1
2020/07/19 12:00:00 AM,2020/07/19,00:00,2020,Sunday,2020/08/16 11:30:00 AM,95388505071,953885,200432873,202020501,IS,Initial Supplement,,05071,Burglary,Burglary - Other,"Burglary, Other Bldg., Forcible Entry",Cite or Arrest Adult,BOARDMAN PL \ BRYANT ST,23914000,Out of SF,South of Market,6,37.7751608100771,-122.40363551943442,"(37.7751608100771, -122.40363551943442)",32,1,10,34,,,,,,2
2020/08/17 07:17:00 PM,2020/08/17,19:17,2020,Monday,2020/08/17 07:19:00 PM,95371811012,953718,200495683,202303014,IS,Initial Supplement,,11012,Stolen Property,Stolen Property,"Stolen Property, Possession with Knowledge, Receiving",Cite or Arrest Adult,22ND AVE \ CALIFORNIA ST,27644000,Richmond,Outer Richmond,1,37.78402823745795,-122.48179117303071,"(37.78402823745795, -122.48179117303071)",8,8,4,29,,,,,,2
2020/08/18 03:14:00 PM,2020/08/18,15:14,2020,Tuesday,2020/08/18 05:42:00 PM,95398507041,953985,200467814,202312178,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,MISSOURI ST \ MARIPOSA ST,23680000,Bayview,Potrero Hill,10,37.76385061832806,-122.39664451646875,"(37.76385061832806, -122.39664451646875)",54,2,9,26,,,,,,1
2020/07/24 09:53:00 AM,2020/07/24,09:53,2020,Friday,2020/08/18 01:00:00 PM,95390509024,953905,200496960,202311193,II,Initial,,09024,Fraud,Fraud,"Fraudulent Game or Trick, Obtaining Money or Property",Open or Active,VALENCIA ST \ MARKET ST,30755000,Southern,Mission,6,37.77250281646585,-122.42261969178954,"(37.77250281646585, -122.42261969178954)",26,1,10,20,,,,,,2
2020/08/18 06:00:00 PM,2020/08/18,18:00,2020,Tuesday,2020/08/18 06:56:00 PM,95400206301,954002,200497736,202312815,II,Initial,,06301,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, <$50",Open or Active,03RD ST \ STILLMAN ST,23838000,Southern,Financial District/South Beach,6,37.7817502828617,-122.39637952023612,"(37.7817502828617, -122.39637952023612)",32,1,10,8,,,,,,1
2020/08/10 04:00:00 AM,2020/08/10,04:00,2020,Monday,2020/08/11 11:44:00 AM,95381706374,953817,200479728,,IS,Coplogic Supplement,true,06374,Larceny Theft,Larceny Theft - Other,"Theft, Other Property, >$950",Open or Active,UNION ST \ BAKER ST,26890000,Northern,Marina,2,37.795826594646435,-122.44541045637413,"(37.795826594646435, -122.44541045637413)",14,4,6,13,,,,,,1
2020/08/18 07:40:00 AM,2020/08/18,07:40,2020,Tuesday,2020/08/18 01:20:00 PM,95393164020,953931,200497015,202311702,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,OFARRELL ST \ JONES ST,24945000,Tenderloin,Tenderloin,6,37.78578958358186,-122.41296966814406,"(37.78578958358186, -122.41296966814406)",20,5,10,36,,,1,,,2
2020/08/18 02:13:00 PM,2020/08/18,14:13,2020,Tuesday,2020/08/18 02:37:00 PM,95393426030,953934,200497253,202312013,II,Initial,,26030,Arson,Arson,Arson,Open or Active,23RD ST \ MISSION ST,24094000,Mission,Mission,9,37.753836586731786,-122.41859394629981,"(37.753836586731786, -122.41859394629981)",53,3,2,20,3,,,,,2
2020/08/17 12:50:00 PM,2020/08/17,12:50,2020,Monday,2020/08/17 01:00:00 PM,95360964020,953609,200494817,202301734,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,FULTON ST \ 44TH AVE,27969000,Richmond,Outer Richmond,1,37.771640386452425,-122.50454434913935,"(37.771640386452425, -122.50454434913935)",9,8,4,29,,,,,,1
2020/08/18 02:20:00 PM,2020/08/18,14:20,2020,Tuesday,2020/08/18 03:22:00 PM,95397426032,953974,200497394,202312211,II,Initial,,26032,Arson,Arson,"Arson, Commercial Building",Open or Active,MARKET ST \ RESERVOIR ST,25877000,Mission,Castro/Upper Market,8,37.76877049785351,-122.42746205880601,"(37.76877049785351, -122.42746205880601)",28,3,5,5,5,,,,,1
2020/08/17 07:00:00 PM,2020/08/17,19:00,2020,Monday,2020/08/18 07:11:00 AM,95383107020,953831,200496192,202310511,VI,Vehicle Initial,,07020,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen & Recovered",Open or Active,CLEMENT ST \ 09TH AVE,27291000,Richmond,Inner Richmond,1,37.782802248999005,-122.46762910232071,"(37.782802248999005, -122.46762910232071)",5,8,4,11,,,,,,1
2020/08/18 07:21:00 AM,2020/08/18,07:21,2020,Tuesday,2020/08/18 07:21:00 AM,95384007045,953840,200496211,202310536,VS,Vehicle Supplement,,07045,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Truck",Open or Active,DONNER AVE \ HAWES ST,20111000,Bayview,Bayview Hunters Point,10,37.72117506928244,-122.38833333269504,"(37.72117506928244, -122.38833333269504)",88,2,9,1,,,,,,2
2020/08/18 04:45:00 PM,2020/08/18,16:45,2020,Tuesday,2020/08/18 05:05:00 PM,95402264020,954022,200497526,202312546,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,04TH ST \ KING ST,23798000,Southern,Mission Bay,6,37.776332975565595,-122.39403506751226,"(37.776332975565595, -122.39403506751226)",34,1,10,4,,,,,,1
2020/08/16 09:30:00 AM,2020/08/16,09:30,2020,Sunday,2020/08/18 03:31:00 PM,95395675000,953956,200497366,202312162,II,Initial,,75000,Missing Person,Missing Person,Found Person,Open or Active,04TH ST \ BERRY ST,23797000,Southern,Mission Bay,6,37.775787314614526,-122.39335512646646,"(37.775787314614526, -122.39335512646646)",34,1,10,4,,,,,,1
2020/08/15 09:50:00 PM,2020/08/15,21:50,2020,Saturday,2020/08/16 02:07:00 AM,95378971000,953789,206122286,,II,Coplogic Initial,true,71000,Lost Property,Lost Property,Lost Property,Open or Active,BERRY ST \ 05TH ST,23818000,Southern,Mission Bay,6,37.77403085060099,-122.39557666155538,"(37.77403085060099, -122.39557666155538)",34,1,10,4,,,,,,1
2020/08/18 09:20:00 AM,2020/08/18,09:20,2020,Tuesday,2020/08/18 09:22:00 AM,95389126170,953891,200496443,202310887,II,Initial,,26170,Other Miscellaneous,Other,Probation Violation,Cite or Arrest Adult,GOUGH ST \ CALIFORNIA ST,26508000,Northern,Pacific Heights,2,37.78995188493875,-122.42561605450139,"(37.78995188493875, -122.42561605450139)",102,4,6,30,,,,,,1
2020/08/16 05:15:00 PM,2020/08/16,17:15,2020,Sunday,2020/08/16 07:23:00 PM,95380406244,953804,206122446,,II,Coplogic Initial,true,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BALBOA ST \ GREAT HWY,28009000,Richmond,Outer Richmond,1,37.77507596005672,-122.51129492624534,"(37.77507596005672, -122.51129492624534)",8,8,4,29,,,,,,1
